wellness_sleep,wellness_stress,wellness_fatigue,wellness_soreness,wellness_mood,date,player
4,5,3,5,5,2017-11-30T00:00:00.000Z,Player11
4,4,4,5,5,2017-12-01T00:00:00.000Z,Player11
4,4,4,4,4,2017-12-02T00:00:00.000Z,Player11
4,5,4,4,4,2017-12-05T00:00:00.000Z,Player11
4,4,4,4,4,2017-12-06T00:00:00.000Z,Player11
5,4,4,4,2,2017-12-07T00:00:00.000Z,Player11
5,4,4,4,4,2017-12-08T00:00:00.000Z,Player11
4,4,4,4,4,2017-12-09T00:00:00.000Z,Player11
5,4,4,4,5,2017-12-10T00:00:00.000Z,Player11
3,3,2,4,4,2017-12-11T00:00:00.000Z,Player11
3,3,3,4,4,2017-12-12T00:00:00.000Z,Player11
4,4,4,4,5,2017-12-13T00:00:00.000Z,Player11
4,4,4,4,4,2017-12-15T00:00:00.000Z,Player11
4,4,4,4,4,2017-12-16T00:00:00.000Z,Player11
3,5,4,5,5,2018-01-06T00:00:00.000Z,Player11
4,4,4,4,4,2018-01-07T00:00:00.000Z,Player11
5,4,4,5,5,2018-01-08T00:00:00.000Z,Player11
5,4,3,5,5,2018-01-09T00:00:00.000Z,Player11
4,4,4,4,4,2018-01-10T00:00:00.000Z,Player11
4,5,3,5,5,2018-01-11T00:00:00.000Z,Player11
4,4,4,4,4,2018-01-12T00:00:00.000Z,Player11
4,4,4,5,5,2018-01-13T00:00:00.000Z,Player11
3,5,5,5,5,2018-01-14T00:00:00.000Z,Player11
4,4,3,4,5,2018-01-15T00:00:00.000Z,Player11
3,5,5,5,5,2018-01-16T00:00:00.000Z,Player11
4,4,4,4,5,2018-01-17T00:00:00.000Z,Player11
4,4,3,5,5,2018-01-18T00:00:00.000Z,Player11
3,3,3,3,4,2018-01-19T00:00:00.000Z,Player11
4,4,4,4,5,2018-01-21T00:00:00.000Z,Player11
4,3,3,2,4,2018-01-22T00:00:00.000Z,Player11
4,4,4,4,4,2018-01-23T00:00:00.000Z,Player11
4,4,3,4,5,2018-01-24T00:00:00.000Z,Player11
4,4,4,4,5,2018-01-25T00:00:00.000Z,Player11
3,4,3,5,5,2018-01-26T00:00:00.000Z,Player11
3,5,5,5,5,2018-01-29T00:00:00.000Z,Player11
4,5,4,5,5,2018-01-30T00:00:00.000Z,Player11
4,4,5,5,5,2018-01-31T00:00:00.000Z,Player11
4,5,4,5,5,2018-02-01T00:00:00.000Z,Player11
3,4,3,4,5,2018-02-03T00:00:00.000Z,Player11
4,4,4,4,4,2018-02-04T00:00:00.000Z,Player11
5,4,5,5,5,2018-02-07T00:00:00.000Z,Player11
4,4,4,4,4,2018-02-08T00:00:00.000Z,Player11
4,4,4,4,4,2018-02-09T00:00:00.000Z,Player11
4,4,4,4,4,2018-02-10T00:00:00.000Z,Player11
4,4,4,4,4,2018-02-11T00:00:00.000Z,Player11
2,3,2,5,5,2018-02-12T00:00:00.000Z,Player11
4,4,4,4,4,2018-02-14T00:00:00.000Z,Player11
4,4,4,4,4,2018-02-15T00:00:00.000Z,Player11
5,4,4,4,4,2018-02-16T00:00:00.000Z,Player11
4,4,4,4,4,2018-02-18T00:00:00.000Z,Player11
4,4,4,4,4,2018-02-19T00:00:00.000Z,Player11
4,4,4,4,4,2018-02-20T00:00:00.000Z,Player11
4,4,4,4,4,2018-02-21T00:00:00.000Z,Player11
4,4,4,4,4,2018-02-22T00:00:00.000Z,Player11
5,5,5,5,5,2018-02-23T00:00:00.000Z,Player11
3,2,2,2,3,2018-02-24T00:00:00.000Z,Player11
5,4,5,3,3,2018-02-26T00:00:00.000Z,Player11
4,4,4,4,4,2018-03-01T00:00:00.000Z,Player11
4,4,4,4,4,2018-03-02T00:00:00.000Z,Player11
4,5,5,4,5,2017-10-15T00:00:00.000Z,Player17
4,5,3,5,5,2018-01-06T00:00:00.000Z,Player17
5,5,4,5,5,2018-01-07T00:00:00.000Z,Player17
5,5,3,5,5,2018-01-08T00:00:00.000Z,Player17
4,4,3,5,4,2018-01-09T00:00:00.000Z,Player17
4,5,3,3,5,2018-01-10T00:00:00.000Z,Player17
4,4,3,4,5,2018-01-11T00:00:00.000Z,Player17
4,5,4,4,5,2018-01-12T00:00:00.000Z,Player17
4,5,4,4,5,2018-01-13T00:00:00.000Z,Player17
4,5,4,4,5,2018-01-14T00:00:00.000Z,Player17
4,5,4,4,5,2018-01-15T00:00:00.000Z,Player17
4,5,4,4,5,2018-01-16T00:00:00.000Z,Player17
4,5,4,4,5,2018-01-17T00:00:00.000Z,Player17
4,5,3,4,4,2018-01-18T00:00:00.000Z,Player17
3,5,4,4,5,2018-01-19T00:00:00.000Z,Player17
4,5,4,4,5,2018-01-20T00:00:00.000Z,Player17
4,5,4,4,5,2018-01-21T00:00:00.000Z,Player17
3,5,3,4,5,2018-01-22T00:00:00.000Z,Player17
4,5,4,4,5,2018-01-23T00:00:00.000Z,Player17
4,4,4,4,5,2018-01-24T02:00:00.000Z,Player17
4,4,4,4,5,2018-01-24T00:00:00.000Z,Player17
4,5,4,4,5,2018-01-25T00:00:00.000Z,Player17
3,5,3,4,5,2018-01-26T00:00:00.000Z,Player17
3,5,4,5,5,2018-01-29T00:00:00.000Z,Player17
4,4,4,5,5,2018-01-30T00:00:00.000Z,Player17
4,4,5,4,5,2018-01-31T00:00:00.000Z,Player17
5,5,4,4,5,2018-02-01T00:00:00.000Z,Player17
4,5,5,5,5,2018-02-02T00:00:00.000Z,Player17
5,5,5,5,5,2018-02-03T00:00:00.000Z,Player17
5,5,5,5,5,2018-02-04T00:00:00.000Z,Player17
4,5,4,4,5,2018-02-07T00:00:00.000Z,Player17
5,5,4,4,5,2018-02-08T00:00:00.000Z,Player17
4,5,5,4,5,2018-02-09T00:00:00.000Z,Player17
5,4,5,4,5,2018-02-10T00:00:00.000Z,Player17
4,5,5,4,5,2018-02-11T00:00:00.000Z,Player17
4,4,5,4,5,2018-02-12T00:00:00.000Z,Player17
5,5,4,4,5,2018-02-14T00:00:00.000Z,Player17
5,5,5,5,5,2018-02-15T00:00:00.000Z,Player17
5,5,5,5,5,2018-02-16T00:00:00.000Z,Player17
5,5,5,5,5,2018-02-18T00:00:00.000Z,Player17
4,4,4,4,4,2018-02-19T00:00:00.000Z,Player17
4,4,4,4,4,2018-02-20T00:00:00.000Z,Player17
4,4,4,4,4,2018-02-21T00:00:00.000Z,Player17
4,4,5,5,5,2018-02-22T00:00:00.000Z,Player17
5,5,5,5,5,2018-02-23T00:00:00.000Z,Player17
3,4,3,3,4,2018-02-24T00:00:00.000Z,Player17
4,4,4,4,4,2018-02-25T00:00:00.000Z,Player17
4,5,4,4,5,2018-02-27T00:00:00.000Z,Player17
4,5,5,5,5,2018-03-01T00:00:00.000Z,Player17
4,5,4,4,5,2018-03-02T00:00:00.000Z,Player17
4,5,3,4,5,2018-01-18T00:00:00.000Z,Player21
4,4,4,5,5,2018-01-25T00:00:00.000Z,Player21
5,5,5,5,5,2018-01-26T00:00:00.000Z,Player21
4,5,4,4,4,2018-01-29T00:00:00.000Z,Player21
4,3,4,4,5,2018-01-30T00:00:00.000Z,Player21
5,4,5,5,5,2018-01-31T00:00:00.000Z,Player21
5,4,5,5,5,2018-02-01T00:00:00.000Z,Player21
5,4,5,5,5,2018-02-02T00:00:00.000Z,Player21
5,4,4,5,5,2018-02-08T00:00:00.000Z,Player21
5,4,5,5,5,2018-02-09T00:00:00.000Z,Player21
5,4,4,5,5,2018-02-10T00:00:00.000Z,Player21
5,4,4,5,5,2018-02-12T00:00:00.000Z,Player21
4,4,4,5,5,2018-02-14T00:00:00.000Z,Player21
5,4,4,5,5,2018-02-15T00:00:00.000Z,Player21
5,5,5,5,5,2018-02-18T00:00:00.000Z,Player21
3,4,4,4,5,2018-02-19T00:00:00.000Z,Player21
5,5,4,5,5,2018-02-20T00:00:00.000Z,Player21
5,5,5,5,5,2018-02-21T00:00:00.000Z,Player21
5,5,5,5,5,2018-02-22T00:00:00.000Z,Player21
5,5,5,5,5,2018-02-23T00:00:00.000Z,Player21
4,4,4,5,5,2018-02-24T00:00:00.000Z,Player21
5,5,5,5,5,2018-02-25T00:00:00.000Z,Player21
5,4,4,5,5,2018-02-26T00:00:00.000Z,Player21
5,5,5,5,5,2018-02-27T00:00:00.000Z,Player21
5,5,5,5,5,2018-03-01T00:00:00.000Z,Player21
5,5,4,5,5,2018-03-02T00:00:00.000Z,Player21
4,3,4,5,5,2018-02-20T00:00:00.000Z,Player19
5,4,5,5,5,2018-02-21T00:00:00.000Z,Player19
5,5,5,5,5,2018-02-22T00:00:00.000Z,Player19
5,5,5,5,5,2018-02-23T00:00:00.000Z,Player19
4,5,5,5,5,2018-02-24T00:00:00.000Z,Player19
4,5,4,5,5,2018-02-25T00:00:00.000Z,Player19
5,5,4,4,5,2018-02-26T00:00:00.000Z,Player19
5,5,4,3,5,2018-02-27T00:00:00.000Z,Player19
5,5,5,5,5,2018-03-01T00:00:00.000Z,Player19
5,5,4,4,5,2018-03-02T00:00:00.000Z,Player19
4,4,5,5,5,2018-02-22T00:00:00.000Z,Player20
4,4,5,5,5,2018-02-23T00:00:00.000Z,Player20
4,5,5,5,5,2018-02-24T00:00:00.000Z,Player20
5,4,5,4,5,2018-02-25T00:00:00.000Z,Player20
5,5,4,3,5,2018-02-27T00:00:00.000Z,Player20
5,5,5,5,5,2018-03-01T00:00:00.000Z,Player20
3,4,4,4,5,2018-03-02T00:00:00.000Z,Player20
